,OBJECTID,County,Mlr_wet16,Mpl_wet16,Mbr_wet16,Mtk_wet16,Mhg_wet16,Mgt_wet16,Msh_wet16,Meq_wet16,Mdk_wet16,Blr_wet16,Bpl_wet16,Bbr_wet16,Mlr_wet20,Mpl_wet20,Mbr_wet20,Mtk_wet20,Mhg_wet20,Mgt_wet20,Msh_wet20,Meq_wet20,Mdk_wet20,Blr_wet20,Bpl_wet20,Bbr_wet20,Mlr_wet50,Mpl_wet50,Mbr_wet50,Mtk_wet50,Mhg_wet50,Mgt_wet50,Msh_wet50,Meq_wet50,Mdk_wet50,Blr_wet50,Bpl_wet50,Bbr_wet50,Mlr_wet16_wt,Mpl_wet16_wt,Mbr_wet16_wt,Mtk_wet16_wt,Mhg_wet16_wt,Mgt_wet16_wt,Msh_wet16_wt,Meq_wet16_wt,Mdk_wet16_wt,Blr_wet16_wt,Bpl_wet16_wt,Bbr_wet16_wt,Mlr_wet20_wt,Mpl_wet20_wt,Mbr_wet20_wt,Mtk_wet20_wt,Mhg_wet20_wt,Mgt_wet20_wt,Msh_wet20_wt,Meq_wet20_wt,Mdk_wet20_wt,Blr_wet20_wt,Bpl_wet20_wt,Bbr_wet20_wt,Mlr_wet50_wt,Mpl_wet50_wt,Mbr_wet50_wt,Mtk_wet50_wt,Mhg_wet50_wt,Mgt_wet50_wt,Msh_wet50_wt,Meq_wet50_wt,Mdk_wet50_wt,Blr_wet50_wt,Bpl_wet50_wt,Bbr_wet50_wt,Mlr_wet16_tech,Mpl_wet16_tech,Mbr_wet16_tech,Mtk_wet16_tech,Mhg_wet16_tech,Mgt_wet16_tech,Msh_wet16_tech,Meq_wet16_tech,Mdk_wet16_tech,Blr_wet16_tech,Bpl_wet16_tech,Bbr_wet16_tech,Mlr_wet20_tech,Mpl_wet20_tech,Mbr_wet20_tech,Mtk_wet20_tech,Mhg_wet20_tech,Mgt_wet20_tech,Msh_wet20_tech,Meq_wet20_tech,Mdk_wet20_tech,Blr_wet20_tech,Bpl_wet20_tech,Bbr_wet20_tech,Mlr_wet50_tech,Mpl_wet50_tech,Mbr_wet50_tech,Mtk_wet50_tech,Mhg_wet50_tech,Mgt_wet50_tech,Msh_wet50_tech,Meq_wet50_tech,Mdk_wet50_tech,Blr_wet50_tech,Bpl_wet50_tech,Bbr_wet50_tech,Mlr_wet16_wt_tech,Mpl_wet16_wt_tech,Mbr_wet16_wt_tech,Mtk_wet16_wt_tech,Mhg_wet16_wt_tech,Mgt_wet16_wt_tech,Msh_wet16_wt_tech,Meq_wet16_wt_tech,Mdk_wet16_wt_tech,Blr_wet16_wt_tech,Bpl_wet16_wt_tech,Bbr_wet16_wt_tech,Mlr_wet20_wt_tech,Mpl_wet20_wt_tech,Mbr_wet20_wt_tech,Mtk_wet20_wt_tech,Mhg_wet20_wt_tech,Mgt_wet20_wt_tech,Msh_wet20_wt_tech,Meq_wet20_wt_tech,Mdk_wet20_wt_tech,Blr_wet20_wt_tech,Bpl_wet20_wt_tech,Bbr_wet20_wt_tech,Mlr_wet50_wt_tech,Mpl_wet50_wt_tech,Mbr_wet50_wt_tech,Mtk_wet50_wt_tech,Mhg_wet50_wt_tech,Mgt_wet50_wt_tech,Msh_wet50_wt_tech,Meq_wet50_wt_tech,Mdk_wet50_wt_tech,Blr_wet50_wt_tech,Bpl_wet50_wt_tech,Bbr_wet50_wt_tech,tot_16,tot_16_tech,tot_16_wt,tot_16_wt_tech,tot_20,tot_20_tech,tot_20_wt,tot_20_wt_tech,tot_50,tot_50_tech,tot_50_wt,tot_50_wt_tech,tot_wet_16,tot_wet_16_tech,tot_wet_16_wt,tot_wet_16_wt_tech,tot_wet_20,tot_wet_20_tech,tot_wet_20_wt,tot_wet_20_wt_tech,tot_wet_50,tot_wet_50_tech,tot_wet_50_wt,tot_wet_50_wt_tech,tot_dry_16,tot_dry_16_tech,tot_dry_16_wt,tot_dry_16_wt_tech,tot_dry_20,tot_dry_20_tech,tot_dry_20_wt,tot_dry_20_wt_tech,tot_dry_50,tot_dry_50_tech,tot_dry_50_wt,tot_dry_50_wt_tech
30,31,Placer,40.76949769,7.052916149,0.0,1.93706852,99.66796999,1048.599759,598.5803975,6409.02795,589.1375693,34.84946895,6.028781227,0.0,44.1302154467,7.63430326146,0.0,2.09674526217,107.883816039,1135.03810211,598.5803975,6409.02795,589.1375693,37.7221859504,6.52574668571,0.0,79.9357769584,13.8284836492,0.0,3.79796381955,195.41659992,2055.96441466,598.5803975,6409.02795,589.1375693,68.328518499,11.8204868541,0.0,163.07799076,28.211664596,0.0,7.45026353846,1107.42188878,2834.0534027,1617.78485811,16865.8630263,1592.26370081,46.4659586,8.03837496933,0.0,176.520861787,30.5372130458,0.0,8.06440485451,1198.7090671,3067.67054624,1617.78485811,16865.8630263,1592.26370081,50.2962479339,8.70099558095,0.0,319.743107833,55.3139345968,0.0,14.6075531521,2171.29555466,5556.66058015,1617.78485811,16865.8630263,1592.26370081,91.1046913319,15.7606491388,0.0,28.538648383,4.9370413043,0.0,1.355947964,69.767578993,734.0198313,419.00627825,4486.319565,412.39629851,24.394628265,4.2201468589,0.0,30.8911508127,5.34401228302,0.0,1.46772168352,75.5186712274,794.526671477,419.00627825,4486.319565,412.39629851,26.4055301653,4.56802268,0.0,55.9550438709,9.67993855444,0.0,2.65857467368,136.791619944,1439.17509026,419.00627825,4486.319565,412.39629851,47.8299629493,8.27434079786,0.0,114.154593532,19.7481652172,0.0,5.21518447692,775.195322144,1983.83738189,1132.44940068,11806.1041184,1114.58459057,32.52617102,5.62686247853,0.0,123.564603251,21.3760491321,0.0,5.64508339815,839.096346971,2147.36938237,1132.44940068,11806.1041184,1114.58459057,35.2073735537,6.09069690666,0.0,223.820175483,38.7197542178,0.0,10.2252872065,1519.90688826,3889.6624061,1132.44940068,11806.1041184,1114.58459057,63.7732839324,11.0324543971,0.0,8835.65137833,6184.95596483,24270.6311292,16989.4417904,8937.77703156,6256.44392209,24616.4109218,17231.4876452,10025.8381612,7018.08671281,28300.3976561,19810.2783593,8835.65137833,6184.95596483,24270.6311292,16989.4417904,8937.77703156,6256.44392209,24616.4109218,17231.4876452,10025.8381612,7018.08671281,28300.3976561,19810.2783593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,32,Plumas,6.067825748,0.124171059,0.0,1.788063249,2.317859767,14.35583003,26.68545328,884.9388593,46.83520425,5.186733145,0.106140515,0.0,6.56800973091,0.134406747603,0.0,1.93545716483,2.50892595417,15.539212108,26.68545328,884.9388593,46.83520425,5.61428676149,0.114889906915,0.0,11.8970405106,0.243459219252,0.0,3.50581275605,4.54457209075,28.1471318596,26.68545328,884.9388593,46.83520425,10.1695033619,0.208107163787,0.0,24.271302992,0.496684236,0.0,6.87716634231,25.7539974111,38.7995406216,72.1228467027,2328.78647184,126.581633108,6.91564419333,0.141520686667,0.0,26.2720389236,0.537626990411,0.0,7.44406601858,27.8769550463,41.9978705621,72.1228467027,2328.78647184,126.581633108,7.48571568198,0.153186542553,0.0,47.5881620424,0.973836877008,0.0,13.4838952156,50.4952454527,76.0733293503,72.1228467027,2328.78647184,126.581633108,13.5593378159,0.277476218383,0.0,4.2474780236,0.0869197413,0.0,1.2516442743,1.6225018369,10.049081021,18.679817296,619.45720151,32.784642975,3.6307132015,0.0742983605,0.0,4.59760681164,0.094084723322,0.0,1.35482001538,1.75624816792,10.8774484756,18.679817296,619.45720151,32.784642975,3.93000073304,0.0804229348405,0.0,8.32792835741,0.170421453476,0.0,2.45406892924,3.18120046352,19.7029923017,18.679817296,619.45720151,32.784642975,7.11865235333,0.145675014651,0.0,16.9899120944,0.3476789652,0.0,4.81401643962,18.0277981878,27.1596784351,50.4859926919,1630.15053029,88.6071431757,4.84095093533,0.0990644806667,0.0,18.3904272466,0.376338893288,0.0,5.21084621301,19.5138685324,29.3985093934,50.4859926919,1630.15053029,88.6071431757,5.24000097739,0.107230579787,0.0,33.3117134297,0.681685813906,0.0,9.43872665091,35.3466718169,53.2513305452,50.4859926919,1630.15053029,88.6071431757,9.4915364711,0.194233352868,0.0,988.406140343,691.88429824,2630.74680814,1841.5227657,990.874705204,693.612293643,2639.25841142,1847.48088799,1017.17514379,712.022600654,2729.94223463,1910.95956424,988.406140343,691.88429824,2630.74680814,1841.5227657,990.874705204,693.612293643,2639.25841142,1847.48088799,1017.17514379,712.022600654,2729.94223463,1910.95956424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,Riverside,34167.33904,7499.683619,6.953579302,5.389023959,189.8989395,1588.503801,4114.025989,31268.66137,364.821591,29205.99194,6410.674798,4.953224013,36983.8265985,8117.89873903,7.5267778636,5.83325284423,205.552719265,1719.44760048,4114.025989,31268.66137,364.821591,31613.5049406,6939.12056866,5.36152896736,66991.0827337,14704.4499195,13.6337162742,10.5661301124,372.330299184,3114.5413294,4114.025989,31268.66137,364.821591,57263.4883882,12569.2564255,9.71166760352,136669.35616,29998.734476,26.7445357769,20.7270152269,2109.98821667,4293.25351622,11118.9891595,82285.9509737,986.0043,38941.3225867,8547.56639733,6.604298684,147935.306394,32471.5949561,28.9491456292,22.4355878624,2283.91910294,4647.15567699,11118.9891595,82285.9509737,986.0043,42151.3399207,9252.16075821,7.14870528981,267964.330935,58817.7996781,52.4373702854,40.6389619708,4137.00332427,8417.67926864,11118.9891595,82285.9509737,986.0043,76351.3178509,16759.0085674,12.948890138,23917.137328,5249.7785333,4.8675055114,3.7723167713,132.92925765,1111.9526607,2879.8181923,21888.062959,255.3751137,20444.194358,4487.4723586,3.4672568091,25888.678619,5682.52911732,5.26874450452,4.08327699096,143.886903485,1203.61332034,2879.8181923,21888.062959,255.3751137,22129.4534584,4857.38439806,3.75307027715,46893.7579136,10293.1149437,9.54360139194,7.39629107868,260.631209429,2180.17893058,2879.8181923,21888.062959,255.3751137,40084.4418717,8798.47949787,6.79816732247,95668.549312,20999.1141332,18.7211750438,14.5089106588,1476.99175167,3005.27746135,7783.29241162,57600.1656816,690.20301,27258.9258107,5983.29647813,4.6230090788,103554.714476,22730.1164693,20.2644019404,15.7049115037,1598.74337206,3253.00897389,7783.29241162,57600.1656816,690.20301,29505.9379445,6476.51253075,5.00409370287,187575.031654,41172.4597747,36.7061591998,28.4472733795,2895.90232699,5892.37548805,7783.29241162,57600.1656816,690.20301,53445.9224956,11731.3059972,9.06422309662,114826.896915,80378.8278403,315005.241636,220503.669145,121345.581676,84941.9071733,333190.954681,233233.668277,190796.56956,133557.598692,526944.10928,368860.876496,114826.896915,80378.8278403,315005.241636,220503.669145,121345.581676,84941.9071733,333190.954681,233233.668277,190796.56956,133557.598692,526944.10928,368860.876496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,34,Sacramento,28.84079796,5.637366077,0.0,0.0,67.38349466,2369.960288,525.4466239,14388.26775,347.5665158,24.65290352,4.818779361,0.0,31.218207232,6.10206633944,0.0,0.0,72.9380616732,2565.32123365,525.4466239,14388.26775,347.5665158,26.6850956074,5.21600175229,0.0,56.5474613046,11.0530485509,0.0,0.0,132.117202934,4646.72433353,525.4466239,14388.26775,347.5665158,48.3363570514,9.44806519672,0.0,115.36319184,22.549464308,0.0,0.0,748.705496222,6405.29807568,1420.12601054,37863.8625,939.368961622,32.8705380267,6.425039148,0.0,124.872828928,24.4082653578,0.0,0.0,810.42290748,6933.3006315,1420.12601054,37863.8625,939.368961622,35.5801274766,6.95466900305,0.0,226.189845218,44.2121942036,0.0,0.0,1467.96892149,12558.7144149,1420.12601054,37863.8625,939.368961622,64.4484760686,12.5974202623,0.0,20.188558572,3.9461562539,0.0,0.0,47.168446262,1658.9722016,367.81263673,10071.787425,243.29656106,17.257032464,3.3731455527,0.0,21.8527450624,4.27144643761,0.0,0.0,51.0566431712,1795.72486356,367.81263673,10071.787425,243.29656106,18.6795669252,3.6512012266,0.0,39.5832229132,7.73713398564,0.0,0.0,92.4820420536,3252.70703347,367.81263673,10071.787425,243.29656106,33.835449936,6.6136456377,0.0,80.754234288,15.7846250156,0.0,0.0,524.093847356,4483.70865297,994.088207378,26504.70375,657.558273135,23.0093766187,4.4975274036,0.0,87.4109802495,17.0857857504,0.0,0.0,567.296035236,4853.31044205,994.088207378,26504.70375,657.558273135,24.9060892336,4.86826830214,0.0,158.332891653,30.9485359425,0.0,0.0,1027.57824504,8791.10009045,994.088207378,26504.70375,657.558273135,45.113933248,8.8181941836,0.0,17762.5745193,12433.8021635,47554.5692774,33288.1984942,17968.761556,12578.1330892,48158.8969019,33711.2278313,20165.5073583,14115.8551508,54597.4887443,38218.242121,17762.5745193,12433.8021635,47554.5692774,33288.1984942,17968.761556,12578.1330892,48158.8969019,33711.2278313,20165.5073583,14115.8551508,54597.4887443,38218.242121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,35,San Benito,12.43366204,0.372513177,0.0,0.0,0.0,339.2345053,150.398768,3907.042039,105.9954623,10.62820352,0.318421544,0.0,13.4585956587,0.403220242809,0.0,0.0,0.0,367.198338318,150.398768,3907.042039,105.9954623,11.5043092931,0.344669719662,0.0,24.3783831521,0.730377657756,0.0,0.0,0.0,665.128963777,150.398768,3907.042039,105.9954623,20.8384639051,0.6243214894,0.0,49.73464816,1.490052708,0.0,0.0,0.0,916.850014324,406.483156757,10281.6895763,286.474222432,14.1709380267,0.424562058667,0.0,53.8343826347,1.61288097123,0.0,0.0,0.0,992.427941401,406.483156757,10281.6895763,286.474222432,15.3390790574,0.459559626217,0.0,97.5135326084,2.92151063103,0.0,0.0,0.0,1797.64584804,406.483156757,10281.6895763,286.474222432,27.7846185402,0.832428652534,0.0,8.703563428,0.2607592239,0.0,0.0,0.0,237.46415371,105.2791376,2734.9294273,74.19682361,7.439742464,0.2228950808,0.0,9.42101696107,0.282254169966,0.0,0.0,0.0,257.038836823,105.2791376,2734.9294273,74.19682361,8.05301650515,0.241268803764,0.0,17.0648682065,0.511264360429,0.0,0.0,0.0,465.590274644,105.2791376,2734.9294273,74.19682361,14.5869247336,0.43702504258,0.0,34.814253712,1.0430368956,0.0,0.0,0.0,641.795010027,284.53820973,7197.18270342,200.531955703,9.91965661867,0.297193441067,0.0,37.6840678443,1.12901667986,0.0,0.0,0.0,694.699558981,284.53820973,7197.18270342,200.531955703,10.7373553402,0.321691738352,0.0,68.2594728259,2.04505744172,0.0,0.0,0.0,1258.35209363,284.53820973,7197.18270342,200.531955703,19.4492329781,0.582700056774,0.0,4526.42357488,3168.49650242,11957.3171708,8370.12201955,4556.34540253,3189.44178177,12038.3207992,8426.82455944,4875.13677928,3412.5957455,12901.344894,9030.94142579,4526.42357488,3168.49650242,11957.3171708,8370.12201955,4556.34540253,3189.44178177,12038.3207992,8426.82455944,4875.13677928,3412.5957455,12901.344894,9030.94142579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,San Bernardino,12041.2401,2650.795489,13.87735755,12.26810063,170.5282543,612.3073591,75.14355671,10974.22786,216.920946,10292.76412,2265.880629,9.885219923,13033.8255305,2869.30628688,15.0212981079,13.279386664,184.585266643,662.781177295,75.14355671,10974.22786,216.920946,11141.2188988,2452.66206355,10.7000799533,23608.9708599,5197.35118107,27.2090023361,24.0537708637,334.350660989,1200.53636322,75.14355671,10974.22786,216.920946,20180.7759133,4442.6578407,19.3817137743,48164.9604,10603.181956,53.3744521154,47.1850024231,1894.75838111,1654.88475432,203.090693811,28879.547,586.272827027,13723.6854933,3021.174172,13.1802932307,52135.3021221,11477.2251475,57.7742234921,51.0745640924,2050.94740714,1791.30047917,203.090693811,28879.547,586.272827027,14854.9585317,3270.21608473,14.2667732711,94435.8834396,20789.4047243,104.650008985,92.5145033218,3715.00734432,3244.69287356,203.090693811,28879.547,586.272827027,26907.7012178,5923.5437876,25.8422850324,8428.86807,1855.5568423,9.714150285,8.587670441,119.36977801,428.61515137,52.600489697,7681.959502,151.8446622,7204.934884,1586.1164403,6.9196539461,9123.67787137,2008.51440081,10.5149086756,9.29557066482,129.20968665,463.946824106,52.600489697,7681.959502,151.8446622,7798.85322915,1716.86344449,7.49005596733,16526.2796019,3638.14582675,19.0463016353,16.8376396046,234.045462692,840.375454253,52.600489697,7681.959502,151.8446622,14126.5431393,3109.86048849,13.567199642,33715.47228,7422.2273692,37.3621164808,33.0295016962,1326.33086678,1158.41932803,142.163485668,20215.6829,410.390978919,9606.57984533,2114.8219204,9.22620526147,36494.7114855,8034.05760325,40.4419564445,35.7521948647,1435.663185,1253.91033542,142.163485668,20215.6829,410.390978919,10398.4709722,2289.15125931,9.98674128977,66105.1184077,14552.583307,73.2550062895,64.7601523253,2600.50514102,2271.28501149,142.163485668,20215.6829,410.390978919,18835.3908525,4146.48065132,18.0895995227,39335.8389922,27535.0872945,108845.295425,76191.7067978,41649.6723511,29154.7706458,115371.975854,80760.3830978,66301.5796689,46411.1057682,184908.150705,129435.705494,39335.8389922,27535.0872945,108845.295425,76191.7067978,41649.6723511,29154.7706458,115371.975854,80760.3830978,66301.5796689,46411.1057682,184908.150705,129435.705494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,San Diego,18777.69389,0.0,1043.940861,7.922113562,282.2822074,731.8352483,318.9972385,20821.94581,574.3475048,16051.03563,0.0,743.627521,20325.5797572,0.0,1129.99516108,8.57515049468,305.551339486,792.162008582,318.9972385,20821.94581,574.3475048,17374.1571672,0.0,804.926343791,36816.9743468,0.0,2046.82982501,15.532698184,553.463958315,1434.89183073,318.9972385,20821.94581,574.3475048,31470.8808489,0.0,1458.01265718,75110.77556,0.0,4015.15715769,30.4696675462,3136.46897111,1977.93310351,862.154698649,54794.5942368,1552.29055351,21401.38084,0.0,991.503361333,81302.3190287,0.0,4346.13523494,32.9813480565,3395.01488317,2140.97840157,862.154698649,54794.5942368,1552.29055351,23165.5428896,0.0,1073.23512506,147267.897387,0.0,7872.42240389,59.7411468614,6149.59953684,3878.086029,862.154698649,54794.5942368,1552.29055351,41961.1744652,0.0,1944.01687624,13144.385723,0.0,730.7586027,5.5454794934,197.59754518,512.28467381,223.29806695,14575.362067,402.04325336,11235.724941,0.0,520.5392647,14227.90583,0.0,790.996612759,6.00260534628,213.88593764,554.513406007,223.29806695,14575.362067,402.04325336,12161.9100171,0.0,563.448440654,25771.8820427,0.0,1432.78087751,10.8728887288,387.424770821,1004.42428151,223.29806695,14575.362067,402.04325336,22029.6165942,0.0,1020.60886002,52577.542892,0.0,2810.61001038,21.3287672823,2195.52827978,1384.55317246,603.508289054,38356.2159658,1086.60338746,14980.966588,0.0,694.052352933,56911.6233201,0.0,3042.29466446,23.0869436395,2376.51041822,1498.6848811,603.508289054,38356.2159658,1086.60338746,16215.8800227,0.0,751.264587539,103087.528171,0.0,5510.69568272,41.818802803,4304.71967579,2714.6602203,603.508289054,38356.2159658,1086.60338746,29372.8221256,0.0,1360.81181336,59353.6280246,41547.5396172,163872.72815,114710.909705,62456.2374811,43719.3662368,172665.2464,120865.67248,95511.8767184,66858.3137029,266341.977334,186439.384134,59353.6280246,41547.5396172,163872.72815,114710.909705,62456.2374811,43719.3662368,172665.2464,120865.67248,95511.8767184,66858.3137029,266341.977334,186439.384134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,38,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,39,San Joaquin,15328.03147,1146.189933,3257.275086,2.955271203,0.0,887.2527125,2373.330522,8385.966572,226.780989,13102.28939,979.7547858,2320.2458,16591.5542126,1240.67284495,3525.77930705,3.19888059165,0.0,960.390870057,2373.330522,8385.966572,226.780989,14182.3394054,1060.51808906,2511.50867302,30053.3039213,2247.30712978,6386.46119082,5.79432941585,0.0,1739.61512775,2373.330522,8385.966572,226.780989,25689.3447716,1920.98172578,4549.25032846,61312.12588,4584.759732,12527.9811,11.3664277038,0.0,2397.98030405,6414.40681622,22068.3330842,612.921591892,17469.7191867,1306.3397144,3093.66106667,66366.2168505,4962.69137979,13560.6896425,12.303386891,0.0,2595.65100015,6414.40681622,22068.3330842,612.921591892,18909.7858738,1414.02411875,3348.6782307,120213.215685,8989.22851911,24563.3122724,22.2858823686,0.0,4701.66250742,6414.40681622,22068.3330842,612.921591892,34252.4596955,2561.3089677,6065.66710461,10729.622029,802.3329531,2280.0925602,2.0686898421,0.0,621.07689875,1661.3313654,5870.1766004,158.7466923,9171.602573,685.82835006,1624.17206,11614.0879488,868.470991463,2468.04551494,2.23921641415,0.0,672.27360904,1661.3313654,5870.1766004,158.7466923,9927.63758375,742.362662345,1758.05607112,21037.3127449,1573.11499084,4470.52283358,4.05603059109,0.0,1217.73058942,1661.3313654,5870.1766004,158.7466923,17982.5413401,1344.68720804,3184.47522992,42918.488116,3209.3318124,8769.58677,7.95649939269,0.0,1678.58621284,4490.08477135,15447.8331589,429.045114324,12228.8034307,914.43780008,2165.56274667,46456.3517953,3473.88396585,9492.48274976,8.61237082367,0.0,1816.95570011,4490.08477135,15447.8331589,429.045114324,13236.8501117,989.816883126,2344.07476149,84149.2509797,6292.45996338,17194.3185907,15.600117658,0.0,3291.16375519,4490.08477135,15447.8331589,429.045114324,23976.7217868,1792.91627739,4245.96697323,48010.0725315,33607.0507721,131799.594904,92259.7164327,51062.0403657,35743.428256,140265.701975,98185.9913828,83578.1366079,58504.6956255,230464.802127,161325.361489,48010.0725315,33607.0507721,131799.594904,92259.7164327,51062.0403657,35743.428256,140265.701975,98185.9913828,83578.1366079,58504.6956255,230464.802127,161325.361489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,40,San Luis Obispo,56.68822745,5.869152053,5.254919215,4.345987064,70.52916149,406.0203232,1482.326685,15487.66254,902.1939346,48.45668291,5.016908322,3.743222147,61.3611604853,6.3529589341,5.68809355652,4.70423616502,76.3430326146,439.489455445,1482.326685,15487.66254,902.1939346,52.4510719487,5.4304629115,4.05178403394,111.147248859,11.5075057586,10.3031941551,8.52107267186,138.284836492,796.074316212,1482.326685,15487.66254,902.1939346,95.0078567729,9.8365319018,7.33924594616,226.7529098,23.476608212,20.21122775,16.7153348615,783.657349889,1097.35222486,4006.28833784,40757.0066842,2438.36198541,64.6089105467,6.689211096,4.99096286267,245.444641941,25.4118357364,21.8772829097,18.0932160193,848.25591794,1187.80933904,4006.28833784,40757.0066842,2438.36198541,69.9347625983,7.24061721534,5.40237871192,444.588995436,46.0300230344,39.6276698272,32.7733564302,1536.49818325,2151.55220598,4006.28833784,40757.0066842,2438.36198541,126.677142364,13.1153758691,9.78566126154,39.681759215,4.1084064371,3.6784434505,3.0421909448,49.370413043,284.21422624,1037.6286795,10841.363778,631.53575422,33.919678037,3.5118358254,2.6202555029,42.9528123397,4.44707125387,3.98166548956,3.29296531551,53.4401228302,307.642618812,1037.6286795,10841.363778,631.53575422,36.7157503641,3.80132403805,2.83624882376,77.8030742013,8.05525403103,7.21223590854,5.9647508703,96.7993855444,557.252021348,1037.6286795,10841.363778,631.53575422,66.505499741,6.88557233126,5.13747216231,158.72703686,16.4336257484,14.147859425,11.7007344031,548.560144922,768.146557405,2804.40183649,28529.9046789,1706.85338978,45.2262373827,4.6824477672,3.49367400387,171.811249359,17.7882850155,15.3140980368,12.6652512135,593.779142558,831.466537329,2804.40183649,28529.9046789,1706.85338978,48.9543338188,5.06843205074,3.78166509834,311.212296805,32.2210161241,27.739368879,22.9413495012,1075.54872827,1506.08654419,2804.40183649,28529.9046789,1706.85338978,88.6739996547,9.18076310834,6.84996288308,18478.1077435,12934.6754204,49446.1117473,34612.2782231,18528.0554157,12969.638791,49631.1269996,34741.7888997,19060.2049684,13342.1434779,51602.3056209,36121.6139346,18478.1077435,12934.6754204,49446.1117473,34612.2782231,18528.0554157,12969.638791,49631.1269996,34741.7888997,19060.2049684,13342.1434779,51602.3056209,36121.6139346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,41,San Mateo,15.78628063,2.317859767,0.0,0.0,2.814544003,30.89624289,20.656104,6601.298789,36.97516125,13.49399742,1.981289605,0.0,17.0875778407,2.50892595417,0.0,0.0,3.04655294458,33.4430869273,20.656104,6601.298789,36.97516125,14.6063367744,2.14461158673,0.0,30.951782066,4.54457209075,0.0,0.0,5.51840896775,60.577522914,20.656104,6601.298789,36.97516125,26.4573573176,3.88466704102,0.0,63.14512252,9.271439068,0.0,0.0,31.2727111444,83.5033591622,55.8273081081,17371.8389184,99.9328682432,17.99199656,2.64171947333,0.0,68.3503113628,10.0357038167,0.0,0.0,33.8505882731,90.3867214252,55.8273081081,17371.8389184,99.9328682432,19.4751156992,2.85948211563,0.0,123.807128264,18.178288363,0.0,0.0,61.3156551973,163.723034903,55.8273081081,17371.8389184,99.9328682432,35.2764764234,5.17955605469,0.0,11.050396441,1.6225018369,0.0,0.0,1.9701808021,21.627370023,14.4592728,4620.9091523,25.882612875,9.445798194,1.3869027235,0.0,11.9613044885,1.75624816792,0.0,0.0,2.13258706121,23.4101608491,14.4592728,4620.9091523,25.882612875,10.2244357421,1.50122811071,0.0,21.6662474462,3.18120046352,0.0,0.0,3.86288627743,42.4042660398,14.4592728,4620.9091523,25.882612875,18.5201501223,2.71926692871,0.0,44.201585764,6.4900073476,0.0,0.0,21.8908978011,58.4523514135,39.0791156757,12160.2872429,69.9530077703,12.594397592,1.84920363133,0.0,47.845217954,7.02499267168,0.0,0.0,23.6954117912,63.2707049976,39.0791156757,12160.2872429,69.9530077703,13.6325809894,2.00163748094,0.0,86.6649897848,12.7248018541,0.0,0.0,42.9209586381,114.606124432,39.0791156757,12160.2872429,69.9530077703,24.6935334964,3.62568923828,0.0,6726.22026856,4708.354188,17735.4254427,12414.7978099,6731.76714628,4712.23700239,17752.5570175,12426.7899122,6790.86436465,4753.60505525,17935.079234,12554.5554638,6726.22026856,4708.354188,17735.4254427,12414.7978099,6731.76714628,4712.23700239,17752.5570175,12426.7899122,6790.86436465,4753.60505525,17935.079234,12554.5554638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
